contentid,contenttypeid,name,address,addr2,lon,lat,cat1,cat2,cat3,image_url,tel,sub_category,sido,source
1891955,39,명문가시리식당,제주특별자치도 서귀포시 표선면 중산간동로 5218,,126.7707355863,33.3528672076,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/49/3403349_image2_1.jpg,064-787-1121,한식,제주특별자치도,tourapi_food
2845288,39,모노클제주,제주특별자치도 서귀포시 남원읍 태위로360번길 30-8,,126.684550421,33.2729274271,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/84/2845284_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2851643,39,모뉴에트,제주특별자치도 제주시 종달동길 23,,126.9022876754,33.4914873493,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/32/2851632_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
1966821,39,모드락572,제주특별자치도 서귀포시 표선면 가시로 572,,126.7737630658,33.3544670791,A05,A0502,A05020900,,,카페·디저트,제주특별자치도,tourapi_food
2854015,39,모들한상,제주특별자치도 제주시 애월읍 하가로 180,,126.346989495,33.455376907,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/02/2854002_image2_1.jpg,,서양식,제주특별자치도,tourapi_food
2863660,39,모래비 커피로스터스 앤 베이커리,제주특별자치도 제주시 구좌읍 해맞이해안로 462,,126.7962342877,33.555539661,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/54/2863654_image2_1.JPG,,카페·디저트,제주특별자치도,tourapi_food
2781324,39,모슬포한라전복 본점,제주특별자치도 서귀포시 대정읍 대한로 33,,126.2452033549,33.2305112828,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/39/2800239_image2_1.jpg,,한식,제주특별자치도,tourapi_food
1861360,39,모이세해장국,제주특별자치도 제주시 연북로 221,,126.5051390387,33.4817126104,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/99/3396899_image2_1.jpg,064-746-5128,한식,제주특별자치도,tourapi_food
2873708,39,모카다방,제주특별자치도 서귀포시 남원읍 태신해안로 125,,126.7613961079,33.2921987516,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/89/2873689_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2871879,39,모해통갈치화덕구이,제주특별자치도 서귀포시 성산읍 일출로 267,,126.9337411898,33.4618078051,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/67/2871867_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2774895,39,목장카페드르쿰다,제주특별자치도 서귀포시 표선면 번영로 2454,,126.7698788286,33.4088221258,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/33/2774933_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2845297,39,목화휴게소,제주특별자치도 서귀포시 성산읍 해맞이해안로 2526,,126.9016935056,33.4818106314,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/93/2845293_image2_1.jpg,,한식,제주특별자치도,tourapi_food
1892305,39,몽생이,제주특별자치도 제주시 한경면 녹차분재로 628,,126.2605082705,33.3246538979,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/79/3396979_image2_1.jpg,064-772-3886,한식,제주특별자치도,tourapi_food
2899623,39,무거버거,제주특별자치도 제주시 조천읍 조함해안로 356,,126.6551050241,33.5492186441,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/10/2899610_image2_1.jpg,,서양식,제주특별자치도,tourapi_food
2830204,39,무로이,제주특별자치도 서귀포시 동광본동로 21,,126.3368020179,33.3078014028,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/96/2830196_image2_1.JPG,,카페·디저트,제주특별자치도,tourapi_food
1892321,39,무인카페 산책,제주특별자치도 제주시 애월읍 고내로7길 49,,126.3369206678,33.4668838075,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/58/3396858_image2_1.jpg,010-7625-7711,카페·디저트,제주특별자치도,tourapi_food
2788882,39,문개항아리 조천본점,제주특별자치도 제주시 조천읍 조함해안로 217-1,,126.6440031125,33.5535346551,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/40/2796240_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2858612,39,문쏘 제주협재점,제주특별자치도 제주시 한림상로 15-5,,126.2569178869,33.4057282066,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/85/2858585_image2_1.jpg,,일식,제주특별자치도,tourapi_food
2843867,39,문치비,제주특별자치도 서귀포시 신서로32번길 14 (강정동),,126.5060330058,33.2528934686,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/59/2843859_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2831622,39,미쁜제과,제주특별자치도 서귀포시 도원남로 16,,126.1801414853,33.26916433,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/03/2831603_image2_1.JPG,,카페·디저트,제주특별자치도,tourapi_food
2758924,39,미스칠,제주특별자치도 제주시 일주서로 7831 (연동),,126.4833684316,33.4939470207,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/04/2758904_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2836873,39,미스틱3도,제주특별자치도 제주시 1100로 2894-49 (노형동),,126.487380188,33.4500241681,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/64/2836864_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2838059,39,미엘드세화,제주특별자치도 제주시 구좌읍 해맞이해안로 1464,,126.8618543076,33.5245497062,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/52/2838052_image2_1.JPG,,카페·디저트,제주특별자치도,tourapi_food
2840469,39,미친부엌,제주특별자치도 제주시 탑동로 15 (삼도이동),,126.5231672257,33.5170284317,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/54/2840454_image2_1.jpg,,일식,제주특별자치도,tourapi_food
1404293,39,바그다드,제주특별자치도 제주시 관덕로8길 34,,126.523242372,33.5103069552,A05,A0502,A05020700,,064-757-8182,체험음식,제주특별자치도,tourapi_food
2843885,39,바다다,제주특별자치도 서귀포시 대포로 148-15,,126.4366310264,33.2378551429,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/80/2843880_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2763767,39,바다를본돼지,제주특별자치도 제주시 한경면 판포1길 16,,126.1979322434,33.3656706031,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/06/2764006_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2861425,39,바다보는날,제주특별자치도 제주시 애월해안로 722,,126.3780111538,33.4839603437,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/18/2861418_image2_1.JPG,,한식,제주특별자치도,tourapi_food
2763771,39,바다속고등어쌈밥,제주특별자치도 제주시 애월읍 일주서로 7089,,126.4067836428,33.484299651,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/17/2764017_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2755870,39,바다위에코끼리,제주특별자치도 제주시 한림읍 협재1길 27-6,,126.2429414999,33.3978677462,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/13/2756013_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2858631,39,바다제비,제주특별자치도 제주시 한림읍 한림로 640,,126.2620867111,33.4133496661,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/21/2858621_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2870619,39,바당한그릇,제주특별자치도 제주시 애월읍 애월해안로 552-3,,126.3624376332,33.4784329318,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/12/2870612_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2836891,39,바람벽에흰당나귀,제주특별자치도 제주시 구좌읍 동복로 11,,126.7076142444,33.5538828606,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/84/2836884_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2851007,39,바램목장&카페,제주특별자치도 서귀포시 신화역사로 611,,126.3525866828,33.3111818331,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/89/2850989_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2902737,39,바움하우스,제주특별자치도 제주시 서해안로 448,1층,126.4875064221,33.5177194543,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/29/2902729_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2876488,39,바타타식탁,제주특별자치도 서귀포시 표선면 표선동서로264번길 22,,126.8359360817,33.3271655353,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/82/2876482_image2_1.JPG,,한식,제주특별자치도,tourapi_food
2863775,39,반양,제주특별자치도 서귀포시 대정읍 중산간서로 2985,,126.2261788847,33.2812303818,A05,A0502,A05020700,http://tong.visitkorea.or.kr/cms/resource/67/2863767_image2_1.jpg,,체험음식,제주특별자치도,tourapi_food
2871934,39,배셰프,제주특별자치도 제주시 구산로 3 (아라일동),,126.5362973823,33.4843433703,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/25/2871925_image2_1.jpg,,중식,제주특별자치도,tourapi_food
3546746,39,백가네제주한상 함덕본점,제주특별자치도 제주시 조천읍 함덕로 40,"1층 102호, 103호",126.6711454526,33.5424252095,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/37/3546737_image2_1.jpg,,한식,제주특별자치도,tourapi_food
1984236,39,백기해녀의집,제주특별자치도 서귀포시 성산읍 일출로 88-19,,126.9223591149,33.449986705,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/06/3466506_image2_1.jpg,064-782-0673,한식,제주특별자치도,tourapi_food
2805415,39,백록집,제주특별자치도 제주시 조천읍 함덕로 24,,126.6727147762,33.5417447548,A05,A0502,A05020100,,,한식,제주특별자치도,tourapi_food
2871897,39,뱅인타코 제주본점,제주특별자치도 서귀포시 대정읍 에듀시티로 74 (라온프라이빗에듀),,126.2826099295,33.2886026732,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/82/2871882_image2_1.jpg,,서양식,제주특별자치도,tourapi_food
2792533,39,버드나무집,제주특별자치도 제주시 조천읍 신북로 540,,126.6673958034,33.5413197163,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/01/2799701_image2_1.jpg,,한식,제주특별자치도,tourapi_food
1896087,39,범섬앞어촌계횟집,제주특별자치도 서귀포시 막숙포로 61 (법환동),,126.5150881596,33.235801053,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/98/3466498_image2_1.jpg,064-739-1674,한식,제주특별자치도,tourapi_food
2859187,39,벙커하우스,제주특별자치도 서귀포시 막숙포로41번길 66 (법환동),,126.5192349174,33.24048949,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/72/2859172_image2_1.JPG,,카페·디저트,제주특별자치도,tourapi_food
2860731,39,베메로 (BAKE MAKE ROAST),제주특별자치도 서귀포시 중문관광로72번길 29-9 신우성타운,라동,126.4111246414,33.2496534392,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/29/2860729_image2_1.JPG,,카페·디저트,제주특별자치도,tourapi_food
2899599,39,베카신,제주특별자치도 제주시 우진오름길 144,1층,126.7102243865,33.4649816279,A05,A0502,A05020900,,,카페·디저트,제주특별자치도,tourapi_food
2850113,39,베케,제주특별자치도 서귀포시 효돈로 54 (신효동),,126.6049853373,33.2619829233,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/99/2850099_image2_1.JPG,,카페·디저트,제주특별자치도,tourapi_food
2854041,39,별돈별 정원본점,제주특별자치도 제주시 한경면 고산로8길 21-15,,126.1800961663,33.3088766061,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/38/2854038_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2892239,39,볕이드는곳벧디,제주특별자치도 제주시 은수길 65,,126.4871991809,33.4706857673,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/93/2891893_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2758837,39,복자씨연탄구이,제주특별자치도 서귀포시 성산읍 해맞이해안로 2764,,126.9197672298,33.4692039841,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/05/2758905_image2_1.jpg,,한식,제주특별자치도,tourapi_food
3065203,39,본카페,제주특별자치도 제주시 애월읍 애월해안로 179,,126.3320877343,33.4678141833,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/78/3065178_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2851090,39,볼스카페,제주특별자치도 서귀포시 일주서로 626 (회수동),,126.4424940592,33.2534285165,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/57/2851057_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2852023,39,봉성식당,제주특별자치도 제주시 봉성로 66,,126.3126266402,33.4187193119,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/19/2852019_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2756099,39,봉순이네흑돼지,제주특별자치도 서귀포시 대정읍 영어도시로 64,,126.2795632114,33.2778093738,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/93/2756093_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2871913,39,봉주르마담,제주특별자치도 서귀포시 대청로 33 (강정동),,126.5033360199,33.2527962138,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/06/2871906_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2758848,39,부두식당 / (주)부두식당,제주특별자치도 서귀포시 대정읍 하모항구로 62,,126.2510586602,33.2188543277,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/95/2758895_image2_1.jpg,,한식,제주특별자치도,tourapi_food
3444948,39,부부요리단,제주특별자치도 서귀포시 월드컵로 63 (법환동),1층,126.5059832166,33.2437000371,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/90/3444890_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2899586,39,부온,제주특별자치도 제주시 구남동2길 26,,126.5352862427,33.4894650097,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/79/2899579_image2_1.jpg,,일식,제주특별자치도,tourapi_food
2847894,39,부촌,제주특별자치도 서귀포시 동류암로 33,,126.9169512735,33.4489783952,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/88/2847888_image2_1.JPG,,한식,제주특별자치도,tourapi_food
2859090,39,뷰스트,제주특별자치도 서귀포시 안덕면 형제해안로 30,,126.3034900221,33.2278069374,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/78/2859078_image2_1.JPG,,카페·디저트,제주특별자치도,tourapi_food
2847876,39,블루마운틴4255,제주특별자치도 서귀포시 중산간동로 4255,,126.8371930884,33.3804763385,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/60/2847860_image2_1.JPG,,카페·디저트,제주특별자치도,tourapi_food
2899568,39,블루메베이글,제주특별자치도 제주시 가령로4길 3,,126.5331112664,33.496741947,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/60/2899560_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2852038,39,블루사이공,제주특별자치도 제주시 애월읍 중산간서로 6333,,126.4080008181,33.457044354,A05,A0502,A05020700,http://tong.visitkorea.or.kr/cms/resource/29/2852029_image2_1.jpg,,체험음식,제주특별자치도,tourapi_food
2892256,39,블리스풀,제주특별자치도 제주시 애월읍 산록서로 383,1층,126.4081908825,33.4040863279,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/05/2891905_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2838079,39,비마이게스트,제주특별자치도 제주시 한림읍 한림로 406,,126.2454968306,33.3979927727,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/69/2838069_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2862068,39,비양놀,제주특별자치도 제주시 한림읍 한림해안로 311,,126.2635167927,33.4290090665,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/52/2862052_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
1861333,39,비지곶식당,제주특별자치도 제주시 구좌읍 일주동로 3002,,126.8420753877,33.5280378892,A05,A0502,A05020100,,064-784-7080,한식,제주특별자치도,tourapi_food
2829786,39,비케이브,제주특별자치도 제주시 동백로 122,,126.7200169877,33.50838254,A05,A0502,A05020900,,,카페·디저트,제주특별자치도,tourapi_food
2902758,39,뿌리와열매,제주특별자치도 제주시 중산간동로 2255,,126.7838706179,33.4718264992,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/55/2902755_image2_1.jpg,,서양식,제주특별자치도,tourapi_food
2902776,39,쁠랑뜨,제주특별자치도 제주시 1100로 2977-15,,126.4855025099,33.4528293831,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/64/2902764_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2847791,39,사계의시간,제주특별자치도 서귀포시 사계남로 214,,126.3089977789,33.2322454224,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/76/2847776_image2_1.jpg,,일식,제주특별자치도,tourapi_food
2870910,39,사랑분식,제주특별자치도 제주시 동문로4길 12 (일도일동),,126.5278585879,33.5124928981,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/96/2870896_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2790670,39,사일리커피,제주특별자치도 서귀포시 대정읍 최남단해안로 412,,126.2757874827,33.2001734425,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/57/2790957_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2851126,39,산지해장국,제주특별자치도 제주시 임항로 34,,126.5285223303,33.5163924761,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/74/2851074_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2905340,39,살롱드라방,제주특별자치도 제주시 하가로 146-9,,126.3492475774,33.4578155614,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/31/2905331_image2_1.JPG,,카페·디저트,제주특별자치도,tourapi_food
1865762,39,삼다도횟집,제주특별자치도 제주시 서해안로 572,,126.4993275871,33.5189945013,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/49/3396849_image2_1.jpg,064-711-7085,한식,제주특별자치도,tourapi_food
404202,39,삼대국수회관,제주특별자치도 제주시 삼성로 41,,126.5301029645,33.5068657788,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/22/3396822_image2_1.jpg,064-759-6645,한식,제주특별자치도,tourapi_food
2759608,39,삼무국수,제주특별자치도 제주시 삼무로3길 46-1,(연동),126.4909789569,33.4905891798,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/07/2759707_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2831941,39,삼미흑돼지 중문점,제주특별자치도 서귀포시 색달중앙로 33,,126.4134575743,33.2585497158,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/33/2831933_image2_1.JPG,,한식,제주특별자치도,tourapi_food
2781431,39,삼보식당,제주특별자치도 서귀포시 중정로 25 (서귀동),,126.5590868593,33.2476448874,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/63/2800363_image2_1.jpg,,한식,제주특별자치도,tourapi_food
664081,39,삼성혈해물탕,제주특별자치도 제주시 선덕로5길 20,,126.4977255785,33.4912225503,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/45/656845_image2_1.jpg,064-745-3000,한식,제주특별자치도,tourapi_food
2852063,39,삼일해장국,제주특별자치도 제주시 하귀9길 14,,126.4151162206,33.4856662979,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/56/2852056_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2715354,39,새빌,제주특별자치도 제주시 애월읍 평화로 1529,,126.3636734821,33.3615847697,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/08/3576308_image2_1.jpg,064-794-0073,카페·디저트,제주특별자치도,tourapi_food
2708692,39,색달해녀의집,제주특별자치도 서귀포시 중문관광로 154-17,,126.4156104662,33.2450679043,A05,A0502,A05020700,,,체험음식,제주특별자치도,tourapi_food
3071677,39,서귀포 제주에인 감귤밭 카페,제주특별자치도 서귀포시 호근서호로 20-14 (호근동),,126.5390217302,33.2565935822,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/46/3071646_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
664982,39,서귀포흑돼지명가,제주특별자치도 서귀포시 태평로 122 (호근동),,126.5363611298,33.2441088064,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/82/3466482_image2_1.jpg,064-739-7347,한식,제주특별자치도,tourapi_food
2877645,39,서귀피안 베이커리,제주특별자치도 서귀포시 신양로122번길 17,,126.9219900411,33.4352827669,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/35/2877635_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2839730,39,서귀피안 보래드 베이커스,제주특별자치도 서귀포시 보목로64번길 178 (보목동),,126.5905508715,33.2444429618,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/22/2839722_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2839783,39,서서방숯불닭갈비 제주본점,제주특별자치도 제주시 신광로 61,1층,126.4901152327,33.4866479357,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/79/2839779_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2938592,39,서작가초밥집,제주특별자치도 서귀포시 태평로 416-1,,126.564811425,33.2448786169,A05,A0502,A05020300,,,일식,제주특별자치도,tourapi_food
2877671,39,서홍정원,제주특별자치도 서귀포시 솜반천로55번길 12-8,,126.5544260403,33.2526164877,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/55/2877655_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
2833409,39,선이네밥집,제주특별자치도 제주시 조천읍 조천리,1220,126.6399843684,33.5381668477,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/59/3578959_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2792535,39,선흘곶,제주특별자치도 제주시 조천읍 선흘서2길 22,,126.6901500792,33.5108928938,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/08/2799608_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2850014,39,선흘방주할머니식당,제주특별자치도 제주시 조천읍 선교로 212,,126.7003970128,33.4846070775,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/01/2850001_image2_1.JPG,,한식,제주특별자치도,tourapi_food
2870651,39,섬소나이 우도본점,제주특별자치도 제주시 우도면 우도해안길 814,,126.9576601478,33.5133691617,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/47/2870647_image2_1.jpg,,중식,제주특별자치도,tourapi_food
2840487,39,섭섭이네,제주특별자치도 제주시 구좌읍 중산간동로 2261,,126.7843928004,33.4715876451,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/73/2840473_image2_1.jpg,,서양식,제주특별자치도,tourapi_food
2833201,39,성산 부뚜막식당,제주특별자치도 서귀포시 성산읍 고성오조로 11,,126.9135544343,33.4451287653,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/96/2833196_image2_1.png,,한식,제주특별자치도,tourapi_food
2833308,39,성산 타쿠마스시,제주특별자치도 서귀포시 성산읍 섭지코지로 15,,126.9185069225,33.4390739586,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/94/2833294_image2_1.png,,일식,제주특별자치도,tourapi_food
2870955,39,성산포 자연산 회센타,제주특별자치도 서귀포시 성산읍 한도로 67,,126.9154092981,33.468170694,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/46/2870946_image2_1.jpg,,한식,제주특별자치도,tourapi_food
134980,39,성산해촌,제주특별자치도 서귀포시 성산읍 일출로 220,,126.9300249033,33.4592802468,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/66/3401566_image2_1.jpg,064-784-8001,한식,제주특별자치도,tourapi_food
2839742,39,성산흑돼지두루치기 성산일출봉점,제주특별자치도 서귀포시 성산읍 한도로 255,,126.9348243278,33.4662128917,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/36/2839736_image2_1.jpg,,한식,제주특별자치도,tourapi_food
404156,39,성읍칠십리식당,제주특별자치도 서귀포시 표선면 성읍정의현로 74,,126.8013682122,33.3893025655,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/21/3400321_image2_1.jpg,064-787-0911,한식,제주특별자치도,tourapi_food
2871931,39,센트로,제주특별자치도 서귀포시 태평로 449 (서귀동),,126.5675833663,33.2466895723,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/21/2871921_image2_1.jpg,,서양식,제주특별자치도,tourapi_food
2877734,39,소규모식탁,제주특별자치도 서귀포시 서광남로115번길 12,,126.2989780683,33.2833896168,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/25/2877725_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2767638,39,소금바치순이네,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,,126.9126503843,33.5036972787,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/61/3578861_image2_1.jpg,,한식,제주특별자치도,tourapi_food
1828308,39,소라횟집,제주특별자치도 제주시 구좌읍 해맞이해안로 1240-3,,126.8463054731,33.5325096853,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/21/1827421_image2_1.jpg,064-784-3545,한식,제주특별자치도,tourapi_food
2894478,39,소리원,제주특별자치도 제주시 연동12길 37,,126.4932011692,33.4825012221,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/12/2894412_image2_1.jpg,,중식,제주특별자치도,tourapi_food
2854069,39,소섬전복,제주특별자치도 제주시 우도면 우도해안길 1158,,126.9651070604,33.498868108,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/58/2854058_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2833244,39,솔동산고기국수,제주특별자치도 서귀포시 부두로 23 (서귀동),,126.5652336535,33.2429705005,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/36/2833236_image2_1.JPG,,한식,제주특별자치도,tourapi_food
2499713,39,송당나무,제주특별자치도 제주시 구좌읍 송당5길 68-140,,126.7890922698,33.4769510167,A05,A0502,A05020900,,,카페·디저트,제주특별자치도,tourapi_food
2860639,39,송림반점,제주특별자치도 제주시 관덕로 2-1,,126.5197592925,33.5124511065,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/30/2860630_image2_1.jpg,,중식,제주특별자치도,tourapi_food
2850090,39,쇠소깍 복순이네,제주특별자치도 서귀포시 쇠소깍로 156 (하효동),,126.6210730819,33.2509121773,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/88/2850088_image2_1.jpg,,한식,제주특별자치도,tourapi_food
2941421,39,수눌음,제주특별자치도 서귀포시 하모항구로 50 수눌음,,126.2500532068,33.2181793865,A05,A0502,A05020100,,,한식,제주특별자치도,tourapi_food
2871954,39,수망다원,제주특별자치도 서귀포시 남원읍 태수로608번길 84,,126.7189265562,33.3365903957,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/39/2871939_image2_1.jpg,,카페·디저트,제주특별자치도,tourapi_food
